3488,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
3503,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O
3519,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl
3538,CC1=NN=C(c2ccc(N)cc2)c2cc3c(cc2C1)OCO3
3545,O=S(=O)(c1cccc2cnccc12)N1CCNCC1
3614,Cn1cnc(CCN)c1
3671,CC(C)C(=O)c1c(C(C)C)nn2ccccc12
3675,NNCCc1ccccc1
3698,Nc1cc(-c2ccncc2)c[nH]c1=O
3727,NC(=O)CI
3784,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
3797,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1
3822,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
3827,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
3828,COc1c2occc2c(OC)c2c(=O)cc(C)oc12
3883,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
3885,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O
3899,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
3902,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
3932,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1
3957,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
3973,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12
4011,CNCCCC12CCC(c3ccccc31)c1ccccc12
4039,CN(C)CCOC(=O)COc1ccc(Cl)cc1
4055,CC1=CC(=O)c2ccccc2C1=O
4075,Nc1ccc(O)c(C(=O)O)c1
4114,COc1c2occc2cc2ccc(=O)oc12
4189,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
4197,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
4205,CN1CCN2c3ncccc3Cc3ccccc3C2C1
4216,O=S(=O)(c1cccc2c(I)cccc12)N1CCCNCC1
4266,NCc1cc(=O)[nH]o1
4282,CCNCCCNCCCNCCCNCC
4283,CCNCCCNCCCCNCCCNCC
4299,NCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1
4306,NCCCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1
4314,NCCCCCCNS(=O)(=O)c1cccc2ccccc12
4375,CNC(=O)c1cc2c(cn1)[nH]c1ccccc12
4380,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
4469,O=C(Nc1cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])c1)Nc1cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])cc(C(=O)Nc2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
4472,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
4477,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
4485,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
4493,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
4515,O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1
4552,O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O
4553,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1
4578,Nc1nc(OCc2ccccc2)c2[nH]cnc2n1
4594,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
4614,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
4621,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
4630,O=C1CCCN1CC#CCN1CCCC1
4632,COc1ccc(C(=O)c2ccccc2)c(O)c1
4636,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
4646,O=C(O)C=Cc1ccc(Cn2ccnc2)cc1
4680,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
4705,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC
4713,COc1cccc(-c2cc(=O)c3ccccc3o2)c1N
4756,Nc1ccc(/N=N/c2ccccc2)c(N)n1
4780,NC(N)=N/C(N)=N/c1ccccc1
4788,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O
4810,COc1nc(C)nc(Cl)c1NC1=NCCN1
4822,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1
4850,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1
4871,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2
4878,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21
4879,Nc1ncnc2c1cnn2-c1ccccc1
4910,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1
4913,CCN(CC)CCNC(=O)c1ccc(N)cc1
4915,CNNCc1ccc(C(=O)NC(C)C)cc1
4917,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
4926,CN(C)CCCN1c2ccccc2Sc2ccccc21
4935,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N
4939,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21
4971,C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)c(C)c3C=C
4992,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
5012,O=[N+]([O-])c1ccc2nc(N3CCNCC3)ccc2c1
5014,Cc1cccc(C)c1NC(=O)C[N+](C)(C)C
5035,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
5073,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
5095,CCCN(CCC)CCc1cccc2c1CC(=O)N2
5104,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O
5139,CCSC(=N)N
5154,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3
5166,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1
5175,CCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12
5265,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
5269,O=C1CCc2c(ccc3ccccc23)O1
5330,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
5332,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1
5335,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1
5344,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
5362,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
5368,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccnc(OCc3ncccn3)c2c(=O)n1Cc1ccnc(C)c1
5369,COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccc(OCc3ccccn3)cc2c(=O)n1-c1ccc(N)cc1
5387,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O
5430,c1ccc2[nH]c(-c3cscn3)nc2c1
5472,Clc1ccccc1CN1CCc2sccc2C1
5510,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
5522,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
5537,COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(C)c(=O)n1CC2
5566,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
5577,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC
5610,NCCc1ccc(O)cc1
5614,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O
5639,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1
5680,NCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12
5681,NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12
5712,OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1
5723,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F
5775,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
5910,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
5960,N[C@@H](CC(=O)O)C(=O)O
5995,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
6005,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
6167,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
6244,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1
6322,NC(N)=NCCC[C@H](N)C(=O)O
6759,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C
6815,CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C
7184,CCCCOC(=O)c1ccc(O)cc1
7564,Nc1ccc(Nc2ccccc2)cc1
7638,Oc1ccc(OCc2ccccc2)cc1
8569,COc1ccc(C(=O)c2ccccc2O)c(O)c1
9458,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O
9705,Clc1ccccc1CNCC1CCC(CNCc2ccccc2Cl)CC1
10783,Cc1ncsc1CCCl
11257,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
11289,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
14187,Oc1ccc2ccccc2c1Cc1c(O)ccc2ccccc12
15443,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1
15630,COc1ccc2nc(N)sc2c1
16231,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N
16362,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
16414,CN(C)CCCN1c2ccc(O)cc2Sc2ccc(Cl)cc21
19493,N[C@@H]1C[C@H]1c1ccccc1
19790,Nc1cc(S(N)(=O)=O)ccc1SSc1ccc(S(N)(=O)=O)cc1N
20313,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21
20544,CC(=O)SCC[N+](C)(C)C
23749,O=[As](O)(O)c1ccc(/N=N/c2ccc([As](=O)(O)O)cc2)cc1
24360,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
24693,Cc1ccc(O)cc1.Cc1cccc(O)c1.Cc1ccccc1O
25295,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1
26987,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1
31195,O=P([O-])(O)C(Cl)(Cl)P(=O)([O-])O.[Na+].[Na+]
31316,Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OC(=O)c2ccccc21
31411,COc1ccc2c(c1OC)C(=O)O[C@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
32224,CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1
35375,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1
35757,COC(=O)c1ccc(NC(C)=O)o1
36755,CNc1nc(Cl)nc(NC(C)(C)C)n1
44602,NC[C@H](CC(=O)O)c1ccc(Cl)cc1
47528,O=C(NCCO[N+](=O)[O-])c1cccnc1
47576,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
53276,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
53389,C[C@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@@H](C)N1
54477,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
54562,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21
55918,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1
56971,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1
59453,FC(F)(F)c1nc2ccc(SSc3ccc4nc(C(F)(F)F)[nH]c4c3)cc2[nH]1
60561,CC(=O)SC[C@@H](Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
60602,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1
60860,NC(N)=NCc1cccc(I)c1
61357,O=C(O)CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1
62616,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)ccc2O)c1O
62824,CCCn1c(=O)c(C)cn2nc(N)nc12
63306,Cc1nc(=O)c2cccc(O)c2[nH]1
64725,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O.CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O.c1ccc(CNCCNCc2ccccc2)cc1
64981,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O
65388,Nc1c[n+](N2CCOCC2)no1
65758,Clc1ccccc1-c1nc(-c2ccncc2)no1
66662,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(Cc2cc(C)cc(C(C)(C)C)c2O)c1
66738,Nc1cc(Cl)ccc1Oc1ccccc1
68164,O=C(O)CSSCC(=O)O
68297,Nc1ccccc1Nc1ccccc1
68487,c1cncc(-c2cccnc2)c1
68600,Cc1cc(C)cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)c1
68841,N[C@@H](COP(=O)(O)O)C(=O)O
69088,Cc1cc(=O)[nH]c2ccccc12
69448,O=C(Nc1cccc2ccccc12)c1ccccc1
70547,CC(=O)NCCc1c[nH]c2ccccc12
70766,Nc1cccc2cnccc12
70801,Cc1cc(N)n(-c2ccccc2)n1
71191,CC1(C)Oc2ccc(C#N)cc2[C@H](N2CCCC2=O)[C@H]1O
71398,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1
71478,CNCCCC12CCC(c3ccccc31)c1ccccc12.Cl
72281,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O
73222,Nc1nc(-c2ccccc2)c(-c2ccccc2)s1
73250,Cn1c(=O)c2[nH]c(CCCCc3nc4ccccc4[nH]3)nc2n(C)c1=O
73314,CC(C)CN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl
74119,CC(CC(=O)O)(CC(=O)O)C(=O)O
77814,CC(CC(=O)O)(CC(=O)O)c1ccccc1
78038,CN(C)CC(C)(C)CN1c2ccccc2Sc2ccccc21
80263,CCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCC)cc2)cc1
80414,Cl.Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1
80634,O=C(O)CCC(=O)CCC(=O)c1ccccc1
80709,Nc1cc(S(=O)(=O)O)cc2ccc(S(=O)(=O)O)cc12
81493,Cc1cccc(NCCNc2cccc(C)c2)c1
81899,N=C(N)SCC(=O)O
82758,COc1ccc2[nH]cc(C=O)c2c1
85040,O=C(O)c1ccc(SSc2ccc(C(=O)O)cn2)nc1
87371,O=C1NCCc2c1[nH]c1ccccc21
88779,c1ccc(SCCc2ccncc2)cc1
90273,CN(C)CCNc1ccccn1
90424,CN(C)CCNCCN
90474,CCn1c(C)[n+](CCCS(=O)(=O)[O-])c2cc(Cl)c(Cl)cc21
91268,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O
91735,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1
92099,O=C(N[C@@H](CO)[C@@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
92112,CC[C@@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@H]32
92305,COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
92337,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1
96480,Oc1cccnc1CN1CCCCC1
96625,c1cc(C2N3CCCN2CC3)ccn1
96904,O=C(O)CCCc1ccc2ccc3ccccc3c2c1
98738,Cc1ccc(S(=O)(=O)N2CCC(C(=O)O)(c3ccccc3)CC2)cc1
99331,Cc1cc(NC(=O)Nc2ccc(F)cc2)no1
99601,CCCCN1CSC(=S)N(Cc2ccccc2)C1
99625,O=C(N[C@@H](Cc1ccccc1)C(=O)CCl)OCc1ccccc1
100181,Clc1ccccc1C(Nc1ncccn1)Nc1ncccn1
101181,CC(Oc1ccc(-c2ccccc2)cc1)C(=O)O
107686,COc1ccccc1CC(=N)N1C[C@@H]2C(=O)CCC(c3ccccc3)(c3ccccc3)[C@@H]2C1
107704,COC(=O)c1cc2c(cn1)[nH]c1ccccc12
107780,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1
107896,COc1ccc(-c2ccc(=N)n(CCCC(=O)O)n2)cc1
107935,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4
107982,COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O
107984,C/C(N)=N\CCC[C@H](N)C(=O)O
107992,Clc1cncc(N2CCNCC2)n1
108092,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1
113994,N=C(N)SCCCN
115348,COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1
118907,CCOC(=O)COc1cc(OCC(=O)OCC)c2c(=O)cc(-c3ccccc3)oc2c1
120698,CN1CCc2cc3c(cc2[C@@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3
120760,C[C@H]1C[C@H](C)C(=O)[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
121024,Oc1ccc2oc3c(c2c1)CCCC3
121475,C[C@@]1(C(=O)O)[C@H]2CC[C@H](O2)[C@]1(C)C(=O)O
121930,Nc1ccc(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1
122070,Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(F)cc12
122162,CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12
122324,NC[C@@H]1O[C@H](c2ccccc2)Cc2c1ccc(O)c2O
123692,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1
123831,CN(C)/C(N)=N/CCC[C@H](N)C(=O)O
124007,O=c1ccc2[nH]cc(C3=CCNCC3)c2[nH]1
124172,O=S(=O)(NCCCCCCc1ccccc1)c1cccc2c(Cl)cccc12
125328,c1ccc(CN2CCC3(CCCc4ccccc43)CC2)cc1
126280,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
126402,O=C(OCCN1CCOCC1)C1(c2ccccc2)CCCCC1
126769,Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21
127382,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O
127902,c1ccc2sc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2c1
128018,CN(C)CCCc1cc(C(=O)Nc2ccc(-c3ccncc3)cc2)ccc1O
128019,N[C@@H](Cc1cc(CP(=O)(O)O)cc(-c2ccccc2Cl)c1)C(=O)O
128355,O=C(O)c1ccccc1Nc1cccc(OCc2ccc3ccccc3n2)c1
128618,CCCCOC(=O)c1cc2c(cn1)[nH]c1ccccc12
128784,CCCn1c(=O)c2[nH]c(-c3ccccc3)nc2n(CCC)c1=O
132059,CS(=O)(=O)Nc1ccc(Cc2noc(-c3ccc4[nH]cc(CCN)c4c3)n2)cc1
132496,CCCCCCN(CCCCCC)C(=O)Cc1c(-c2ccc(F)cc2)[nH]c2ccccc12
132846,FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(C(F)(F)F)c1
132862,C/N=C(\N)NCCC[C@H](N)C(=O)O
132995,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(I)cc1
133076,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCNS(C)(=O)=O)CC1
134117,c1ccc(N2CCN(CCCOc3ccc4c(c3)OCO4)CC2)cc1
135005,c1ccc(-c2nc3ccccc3o2)nc1
137479,CCOC(=O)c1[nH]c(C)c(C)c1C
138265,CCCCOc1ccccc1N
145611,CCN(CC)c1ccc2c(Cl)cc(=O)oc2c1
146570,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
154412,CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1
157132,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1
157133,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc([N+](=O)[O-])c1
157702,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc([N+](=O)[O-])c1
157704,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1
157837,CCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C
158397,Cc1o[nH]c(=O)c1C[C@H](N)C(=O)O
158617,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc2nonc12
